state,year,policy,bill_no,description,status,adopted,date_passed,branch,author,party,topic_area,direction,source,notes,coder,adoption_bin,direction1
KY,2023,prison_sentence_restriction,HB470,"Bans gender affirming care to those under 18 and makes offering it an offense that could result in the removal of one's medical lisence and funding, and opeining up healthcare providers to liability. Bans any public money from being used to fund gender affirming care for minors. Gives a long list of reasons for why one can sue after being provided gender affirming care, including damaged relationships between parents and children and loss of ability to have biological parenthood. Bans insurance from covering gender affirming care for those under 18 (makes insurance comapy liable). Bans name changes for those under 18 if it is for gender transition reasons. Bans juvinile justice department from categorizing minors by anything other than their biological sex.",2,0,-99.0,legislative,"Henson Decker, Jennifer, Tipton, James, Baker, Shane, Bratcher, Steve, Bridges, Randy, Callaway, Emily, Calloway, Josh, Dotson, Ryan, Elliot, Daniel, Fister, Daniel, Flannery, Patrick, Frazier Gordon, Deanna, Fugate, Chris, Gooch, Jim, Hale, David, Heath, Richard, Hodgson, John, Imes, Mary, Johnson, DJ, King, Kim, Lockett, Matt, Massaroni, Candy, McCool, Bobby, McPherson, Shawn, Neighbors, Amy, Petrie, Jason, Proctor, Marianne, Rawlings, Steve, Raymer, Rebecca, Reed, Brandon, Rudy, Steven, Sharp, Scott, Tate, Nancy, Thomas, Walker, Truett, Timmy, Upchurch, Ken, Webber, Russel, Wesley, Bill, Williams, Wade",GOP,Legal Recognition,restricting,https://legiscan.com/KY/bill/HB470/2023,,Avery,0,restrictive
KY,2023,care_ban_minor,HB120,"Defines biological sex as one's agab and bans providing gender affirming care  or referals for GAC to those under 18. Allows tort lawsuits for violations of this law. Bans public funds from being used to provide gender affimring car for minors, makes any paymemts towards GAC (for any age) not tax exempt. Bans people from aiding and abeting gender affirming care for minors, including other state governments and federal governments. Bans medicaid reimbursments for GAC for minors. States that health benifit plans shall not be required to cover GAC for any age and bans coverge for minors.",2,0,-99.0,legislative,"Maddox, Savanah, Rabourn, Felicia, Dotson, Ryan",GOP,Medical,restricting,https://legiscan.com/KY/bill/HB120/2023,,Avery,0,restrictive
KY,2023,liability_extension,HB120,"Defines biological sex as one's agab and bans providing gender affirming care  or referals for GAC to those under 18. Allows tort lawsuits for violations of this law. Bans public funds from being used to provide gender affimring car for minors, makes any paymemts towards GAC (for any age) not tax exempt. Bans people from aiding and abeting gender affirming care for minors, including other state governments and federal governments. Bans medicaid reimbursments for GAC for minors. States that health benifit plans shall not be required to cover GAC for any age and bans coverge for minors.",2,0,-99.0,legislative,"Maddox, Savanah, Rabourn, Felicia, Dotson, Ryan",GOP,Medical,restricting,https://legiscan.com/KY/bill/HB120/2023,,Avery,0,restrictive
KY,2023,insurance_coverage_ban_youth,HB120,"Defines biological sex as one's agab and bans providing gender affirming care  or referals for GAC to those under 18. Allows tort lawsuits for violations of this law. Bans public funds from being used to provide gender affimring car for minors, makes any paymemts towards GAC (for any age) not tax exempt. Bans people from aiding and abeting gender affirming care for minors, including other state governments and federal governments. Bans medicaid reimbursments for GAC for minors. States that health benifit plans shall not be required to cover GAC for any age and bans coverge for minors.",2,0,-99.0,legislative,"Maddox, Savanah, Rabourn, Felicia, Dotson, Ryan",GOP,Medical,restricting,https://legiscan.com/KY/bill/HB120/2023,,Avery,0,restrictive
KY,2023,insurance_coverage_restriction,HB120,"Defines biological sex as one's agab and bans providing gender affirming care  or referals for GAC to those under 18. Allows tort lawsuits for violations of this law. Bans public funds from being used to provide gender affimring car for minors, makes any paymemts towards GAC (for any age) not tax exempt. Bans people from aiding and abeting gender affirming care for minors, including other state governments and federal governments. Bans medicaid reimbursments for GAC for minors. States that health benifit plans shall not be required to cover GAC for any age and bans coverge for minors.",2,0,-99.0,legislative,"Maddox, Savanah, Rabourn, Felicia, Dotson, Ryan",GOP,Medical,restricting,https://legiscan.com/KY/bill/HB120/2023,,Avery,0,restrictive
KY,2023,care_restriction_adult,HB120,"Defines biological sex as one's agab and bans providing gender affirming care  or referals for GAC to those under 18. Allows tort lawsuits for violations of this law. Bans public funds from being used to provide gender affimring car for minors, makes any paymemts towards GAC (for any age) not tax exempt. Bans people from aiding and abeting gender affirming care for minors, including other state governments and federal governments. Bans medicaid reimbursments for GAC for minors. States that health benifit plans shall not be required to cover GAC for any age and bans coverge for minors.",2,0,-99.0,legislative,"Maddox, Savanah, Rabourn, Felicia, Dotson, Ryan",GOP,Medical,restricting,https://legiscan.com/KY/bill/HB120/2023,,Avery,0,restrictive
KY,2023,drag_restriction,SB115,Includes drag in the definition of adult performance and bans adult performances on public property or anywhere where a minor could see,2,0,-99.0,legislative,"Tichenor, Lindsay, Williams, Gex, Boswell, Gary, Southworth, Adrienne, Wheeler, Phillip, Wilson, Mike",GOP,Public Presence,restricting,https://legiscan.com/KY/bill/SB115/2023,,Avery,0,restrictive
KY,2023,birth_certificate_negative,HB585,States that birth certificate's biological sex designation must be either a M or F and prohibits X or any other nonbinary gender marker. Unclear if this prohibits binary trans people from changing their legal gender marker or not.,2,0,-99.0,legislative,"Wesley, Bill",GOP,Legal Recognition,restricting,https://legiscan.com/KY/bill/HB585/2023,,Avery,0,restrictive
KY,2023,preemption_discrim_positive,HB233,"States that everyone should be entitled to dignity and respect during pregnancy, childbirth, and postpartum care, regardless of their (among other things) sexual orientation and that perinatal care providers should be eduated on reproductive and racial justice, and that  people recieving  perinatal healthcare should be free from discrimination based on (among other things) sexual orientation and gender. Uses gender neutral langauge (ie pregant person) in the bill",2,0,-99.0,legislative,"Chester-Burton, Beverly, Brown, George, Raymond, Josie",DEM,Discrimination,expanding,https://legiscan.com/KY/bill/HB233/2023,,Avery,0,expansive
KY,2023,conversion_therapy_restriction,HB162,Bans mental health professionals from engaging in or refering minors or disabled adults for sexual orientation or gender identity change efforts (ie conversion therapy) and bans public funds from being used to support sexual orientation or gender identity change efforts. States that the department of behavoiral health developments and intelectual disabilities should develop and disseminate materials that show the risks of conversion therapy,2,0,-99.0,legislative,"Wilner, Lisa, Timoney, Killian, Aull, Chad, Bojanowski, Tina, Brown, George, Burke, Lindsey, Chester-Burton, Beverly, Gentry, Alan, Grossberg, Daniel, Herron, Keturah, Kulkarni, Nima, Palumo, Ruth, Raymond, Josie, Roarx, Rachel, Roberts, Rachel, Stalker, Sarah, Stevenson, Cherlynn, Stevenson, Pamala",Bipartisan,Medical,expanding,https://legiscan.com/KY/bill/HB162/2023,One republican co-authored,Avery,0,expansive
KY,2023,inclusive_language,HB518,"Reproductive rights bill relevant part of the bill to this is is changing the word ""woman"" to ""pregnant person"",",2,0,-99.0,legislative,"Burke, Lindsey, Aull, Chad, Bojanowski,Tina, Brown, George, Chester-Burton, Beverly, Grossburg, Daniel, Herron, Keturah, Raymond, Josie, Roberts, Rachael, Stalker, Sarah, Stevenson, Pamela, Willner, Lisa",DEM,other,expanding,https://legiscan.com/KY/bill/HB518/2023,,Avery,0,expansive
KY,2023,hate_crimes_prohibition,HB477,"Implements enhanced prison sentences for crimes where the defendant intentionally selcted the victim and committed the crime because of the victim's (among other things), gender identity or sexual orientation and bans defendants convicted of such crimes from obtaining probation or early release. Creates the crime of using hate symbols when the use of such symbol places another person at a reasonable apprehension of physical injury. Includes gender idnentity and sexual orientation in police officer training for bias crimes.",2,0,-99.0,legislative,"Grossberg, Daniel, Brown, George, Chester-Burton, Beverly",DEM,Safety,expanding,https://legiscan.com/KY/bill/HB477/2023,SB272 is Senate equivalent,Avery,0,expansive
KY,2023,school_accom_restriction,HB30,"Defines biolological sex as one's AGAB, states that schools have a right to protect student's privacy, that changing or being undressed around a student of the opposite AGAB violates a student's privacy, and that allowing students to use facilities meant for a single sex that does not align with their AGAB will create significant destress. Seperates all multi-use restrooms, changing rooms, etc by biological sex, and prohibits any student from entering a facility that does not align with their AGAB. Allows students who see trans students in bathrooms to sue the school",2,0,-99.0,legislative,"Wesley, Bill, Baker, Shane, Bently, Danny, Bridges, Randy, Calloway, Josh, Henson Decker, Jennifer, Doan, Steven, Dotson, Ryan, Duvall, Robert, Fister, Daniel, Frazier Gordon, Dianna, Freeland, Chris, Fugate, Chris, Gooch, Jim, Hale, David, Heath, Richard, Hodgson, John, Huff, Thomas, Jackson, Kevin, Johnson, DJ, Massaroni, Candy, McCool, Bobby, McPherson, Shawn, Petrie, Jason, Polluck, Michael, Proctor, Marianne, Rawlings, Steve, Reed, Brandon, Tipton, James, Truett, Timmy, Webber, Russell, White, Richard, Williams, Wade",GOP,Education,restricting,https://legiscan.com/KY/bill/HB30/2023,,Avery,0,restrictive
